,dates,titles,descriptions,proponents,links
2136,2016-06-30 00:00:00,SBN-65: Pantawid Pamilyang Pilipino,"an act institutionalizing a conditional cash transfer program, providing for the automatic indexation of cash grants and for other purposes","['recto, ralph g', ' villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-65
2137,2016-06-30 00:00:00,SBN-64: Coconut Levy Assets Disposition Act of 2016,,"['recto, ralph g', ' villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-64
2138,2016-06-30 00:00:00,SBN-63: Social Security Law,,"['recto, ralph g', ' villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-63
2139,2016-06-30 00:00:00,SBN-62: Free Irrigation Service Act of 2016,an act providing full irrigation service subsidy for qualified farmers and appropriating funds for the continued operations of the national irrigation administration,"['recto, ralph g.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-62
2140,2016-06-30 00:00:00,SBN-61: Free Public College Tuition Act of 2016,"an act providing for a full tuition subsidy for students enrolled in state universities and colleges (sucs), and appropriating funds therefor","['recto, ralph g', ' villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-61
2141,2016-06-30 00:00:00,SBN-60: Enhanced Universal Healthcare Act of 2016,,"['recto, ralph g', ' villanueva, joel, gatchalian, sherwin t', ' villar, cynthia a.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-60
2142,2016-06-30 00:00:00,SBN-59: Civil Service Eligibility to Government Employees,,"['pangilinan, francis n.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-59
2143,2016-06-30 00:00:00,SBN-58: Free Public Wi-Fi Act of 2016,"an act providing free wi-fi internet access in public buildings, transport terminals and parks, and for other purposes","['pangilinan, francis n.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-58
2144,2016-06-30 00:00:00,SBN-57: Government Doctor's Salary Upgrading Act of 2016,an act upgrading the minimum salary grade of government doctors from salary grade 16 to 24,"['pangilinan, francis n.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-57
2145,2016-06-30 00:00:00,SBN-56: Expanded Maternity Leave Law of 2016,,"['pangilinan, francis n.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-56
2146,2016-06-30 00:00:00,SBN-55: Grassroots Participatory Budgeting Act of 2016,an act institutionalizing grassroots participatory budgeting in the planning and identification of programs and projects to be funded by the annual general appropriations act,"['pangilinan, francis n.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-55
2147,2016-06-30 00:00:00,SBN-54: Freedom of Information Act of 2016,an act implementing the right of the people to information and the constitutional policies of full public disclosure and honesty in the public service and for other purposes,"['pangilinan, francis n.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-54
2148,2016-06-30 00:00:00,SBN-53: Strategic Food Security Rice Reserve Act of 2016,an act establishing a strategic food security rice reserve and for other purposes,"['pangilinan, francis n.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-53
2149,2016-06-30 00:00:00,SBN-52: Coconut Farmers and Industry Development Act of 2016,,"['pangilinan, francis n.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-52
2150,2016-06-30 00:00:00,SBN-51: Department of Fisheries and Aquatic Resources Act of 2016,"an act creating a department of fisheries and aquatic resources, providing for its powers and functions, and for other purposes","['pangilinan, francis n.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-51
2151,2016-06-30 00:00:00,SBN-50: Sagip Saka Act of 2016,an act to promote farmer and fisherfolk entrepreneurship and development to be known as sagip saka act of 2016,"['pangilinan, francis n.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-50
2152,2016-06-30 00:00:00,SBN-49: Anti-Political Dynasty Act of 2016,an act prohibiting the establishment of political dynasties,"['lacson, panfilo m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-49
2153,2016-06-30 00:00:00,SBN-48: Anti-Wire Tapping Law,"an act amending section 3 of republic act 4200, otherwise known as an act to prohibit and penalize wire tapping and other related violations of the privacy of communication, and for oher purposes","['lacson, panfilo m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-48
2154,2016-06-30 00:00:00,SBN-47: Secrecy of Bank Deposits Law,,"['lacson, panfilo m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-47
2155,2016-06-30 00:00:00,SBN-46: Anti-Contraband in Prison Act of 2016,,"['lacson, panfilo m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-46
2156,2016-06-30 00:00:00,SBN-45: Anti-Moneylaundering Act of 2001,,"['lacson, panfilo m', ' villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-45
2157,2016-06-30 00:00:00,SBN-44: Real Property Valuation and Assessment Reform Act,"an act instituting reforms in real property valuation and assessment in the philippines, reorganizing the bureau of local government finance, and appropriating funds therefor","['lacson, panfilo m', ' villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-44
2158,2016-06-30 00:00:00,SBN-43: Free Irrigation Services Act,,"['lacson, panfilo m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-43
2159,2016-06-30 00:00:00,SBN-42: Death Penalty Act of 2016,an act re-instituting the death penalty in the philippines,"['lacson, panfilo m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-42
2160,2016-06-30 00:00:00,SBN-41: National Reference System Act of 2016,an act instituting a national reference system,"['lacson, panfilo m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-41
2161,2016-06-30 00:00:00,SBN-40: The Budget Reform for Village Empowerment Act of 2016,,"['lacson, panfilo m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-40
2162,2016-06-30 00:00:00,"SBN-39: Anti-Ethnic, Racial, Religious and Sexual Discrimination and Profiling Act",,"['legarda, loren b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-39
2163,2016-06-30 00:00:00,SBN-38: The Philippine Innovation Act,,"['legarda, loren b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-38
2164,2016-06-30 00:00:00,SBN-37: Department of Housing and Urban Development Act,"an act creating the department of housing and urban development (dhud), defining its mandates, powers, and functions, providing funds therefor and for other purposes","['legarda, loren b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-37
2165,2016-06-30 00:00:00,"SBN-36: Magna Carta for Public School Teachers,",,"['legarda, loren b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-36
2166,2016-06-30 00:00:00,SBN-35: Final Forest Limits Act,an act providing for the delineation of the specific forest limits of the public domain and for other purposes,"['legarda, loren b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-35
2167,2016-06-30 00:00:00,SBN-34: National Land Use Act of the Philippines,"an act instituting a national land use policy, providing the implementing mechanisms therefor, and for other purposes","['legarda, loren b', ' gatchalian, sherwin t.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-34
2168,2016-06-30 00:00:00,SBN-33: Pantawid Pamilyang Pilipino Program (4PS) Act,an act to reduce chronic poverty and promote human capital development in the country through the institutionalization of the pantawid pamilyang pilipino program (4ps),"['legarda, loren b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-33
2169,2016-06-30 00:00:00,SBN-32: Expanded National Integrated Protected Areas System Act of (1992) 2015,,"['legarda, loren b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-32
2170,2016-06-30 00:00:00,SBN-31: Department of Culture and the Arts Act,"an act establishing the department of culture and the arts, strengthening the national endowment for culture and arts, and for other purposes","['legarda, loren b', ' binay, maria lourdes nancy s.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-31
2171,2016-06-30 00:00:00,SBN-30: Energy Efficiency and Conservation Act,"an act institutionalizing energy efficiency and conservaton, enhancing the efficient use of energy, granting incentives to energy efficiency and conservation projects, and for other purposes","['legarda, loren b', ' binay, maria lourdes nancy s.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-30
2172,2016-06-30 00:00:00,SBN-29: Agrarian Reform Commission Act,,"['honasan ii, gregorio b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-29
2173,2016-06-30 00:00:00,SBN-28: Comprehensive Agrarian Reform Law,,"['honasan ii, gregorio b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-28
2174,2016-06-30 00:00:00,SBN-27: Anti-Hazing,,"['honasan ii, gregorio b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-27
2175,2016-06-30 00:00:00,SBN-26: National Peace Policy Act of 2016,an act declaring a national peace policy thereby creating a commission on peace,"['honasan ii, gregorio b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-26
2176,2016-06-30 00:00:00,SBN-25: National Land Use Policy Act (Nalupa) of 2016,"an act instituting a national land use policy, providing the implementing mechanisms therefor, and for other purposes","['honasan ii, gregorio b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-25
2177,2016-06-30 00:00:00,SBN-24: People's Ownership of Government Information (POGI) Act of 2016,an act fortifying the people's right of ownership over information held by the people's government,"['honasan ii, gregorio b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-24
2178,2016-06-30 00:00:00,SBN-23: School Feeding Purchased From Poor Farmers Program,,"['honasan ii, gregorio b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-23
2179,2016-06-30 00:00:00,SBN-22: The National Security Act of 2016,an act providing for a national security policy and planning framework and creating an instiutional mechanism for implementation and for other purposes,"['honasan ii, gregorio b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-22
2180,2016-06-30 00:00:00,SBN-21: Comprehensive Dangerous Drugs Act of 2002,,"['honasan ii, gregorio b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-21
2181,2016-06-30 00:00:00,SBN-20: Checked-In Ammunition Liability Exemption Act,an act to exempt passengers from liabiility for illegal possession of checked-in ammunition,"['honasan ii, gregorio b.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-20
2182,2016-06-30 00:00:00,SBN-19: Citizenship Retention and Reacquisition Act,"an act amending republic act no. 9225, otherwise known as the citizenship retention and reacquisition act of 2003","['drilon, franklin m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-19
2183,2016-06-30 00:00:00,SBN-18: Office of the Government Corporate Counsel,,"['drilon, franklin m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-18
2184,2016-06-30 00:00:00,SBN-17: Immigration Act of the Philippines,immigration act of the philippines,"['drilon, franklin m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-17
2185,2016-06-30 00:00:00,SBN-16: The New Central Bank Act,"an act amending republic act no. 7653, otherwise known as the new central bank act","['drilon, franklin m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-16
2186,2016-06-30 00:00:00,SBN-15: Philippine Identification System Act,an act establishing the philippine identification system,"['drilon, franklin m', ' legarda, loren b', ' ejercito, joseph victor g', ' villar, cynthia a.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-15
2187,2016-06-30 00:00:00,SBN-14: Amending the Revised Penal Code (Adjusting the Amount Involved on Which a Penalty Is Based),"an act adjusting the amount involved, value of property or damage on which a penalty is based, and the fines under act no. 3815, as amended, otherwise known as the revised penal code","['drilon, franklin m', ' de lima, leila m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-14
2188,2016-06-30 00:00:00,SBN-13: Salary Standardization Law of 2016 (Ssl 2016),an act modifying the compensation and position classification system of civilian government personnel and the base pay schedule of military and uniformed personel in the government,"['drilon, franklin m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-13
2189,2016-06-30 00:00:00,SBN-12: Philippine Conditional Cash Transfer (CCT) Act,an act institutionalizing the pantawid pamilyang pilipino program to address poverty and promote human capital development,"['drilon, franklin m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-12
2190,2016-06-30 00:00:00,SBN-11: Transportation Crisis Act of 2016,an act providing for emergency powers to address the transportation crisis in urban areas,"['drilon, franklin m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-11
2191,2016-06-30 00:00:00,SBN-10: National Internal Revenue Code of 1997,"an act providing tax relief to public school teachers by exempting them from income taxation, amending for the purpose sections 22 and 24a of the national internal revenue code of 1997, as amended","['sotto iii, vicente c.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-10
2192,2016-06-30 00:00:00,SBN-9: Philippine Mental Health Act of 2016,,"['sotto iii, vicente c.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-9
2193,2016-06-30 00:00:00,SBN-8: Drug Rehabilitation Treatment for Philhealth Beneficiaries,"an act providing for affordable drug rehabilitation treatment for philippine health insurance corporation (phic) beneficiaries, further amending republic act  7875, as amended","['sotto iii, vicente c.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-8
2194,2016-06-30 00:00:00,SBN-7: Sim Card Registration Act of 2016,an act to eradicate mobile phone - aided terrorism and criminal activities mandating for this purpose ownership regisration of all pre-paid sim cards for cellular phones,"['sotto iii, vicente c', ' pacquiao, emmanuel ""manny"" d', ' zubiri, juan miguel f', ' villar, cynthia a', ' gordon, richard j.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-7
